        Date        , GPU Clock [MHz] , Memory Clock [MHz] , UVD Clock [MHz] , UVD Clock [MHz] , GPU Temperature [°C] , GPU Temperature (Hot Spot) [°C] , Memory Temperature [°C] , GPU VRM Temperature [°C] , Mem1 VRM Temperature [°C] , Mem2 VRM Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Controller Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU Chip Power Draw [W] , GPU Voltage [V] , Memory Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2024-07-24 08:12:18 ,        1121.0   ,           1742.0   ,         105.0   ,         102.0   ,               65.0   ,                          71.0   ,                  64.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              40   ,                1217   ,         21   ,                        6   ,                       2980   ,                      372   ,                  78.0   ,         1.200   ,            0.850   ,               49.8   ,                  8811   ,
2024-07-24 08:12:19 ,        1125.0   ,           1744.0   ,         105.0   ,         102.0   ,               64.0   ,                          68.0   ,                  66.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              40   ,                1209   ,         24   ,                        8   ,                       2981   ,                      372   ,                  66.0   ,         1.200   ,            0.850   ,               49.4   ,                  8811   ,
2024-07-24 08:12:20 ,        1365.0   ,           1750.0   ,         105.0   ,         102.0   ,               65.0   ,                          72.0   ,                  64.0   ,                   55.0   ,                     0.0   ,                     0.0   ,              40   ,                1202   ,         39   ,                        8   ,                       2984   ,                      372   ,                 107.0   ,         0.725   ,            0.850   ,               49.1   ,                  8803   ,
2024-07-24 08:12:21 ,        1650.0   ,           1746.0   ,         105.0   ,         102.0   ,               65.0   ,                          74.0   ,                  64.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              40   ,                1188   ,         68   ,                       13   ,                       2984   ,                      372   ,                 146.0   ,         1.200   ,            0.850   ,               49.0   ,                  8799   ,
2024-07-24 08:12:22 ,        1427.0   ,           1744.0   ,         105.0   ,         102.0   ,               65.0   ,                          72.0   ,                  66.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              39   ,                1186   ,         49   ,                        9   ,                       2985   ,                      372   ,                 104.0   ,         1.200   ,            0.850   ,               48.8   ,                  8793   ,
2024-07-24 08:12:23 ,        1455.0   ,           1750.0   ,         105.0   ,         102.0   ,               64.0   ,                          71.0   ,                  64.0   ,                   55.0   ,                     0.0   ,                     0.0   ,              40   ,                1193   ,         44   ,                        8   ,                       2998   ,                      372   ,                 114.0   ,         0.725   ,            0.850   ,               49.6   ,                  8841   ,
2024-07-24 08:12:24 ,        1453.0   ,           1744.0   ,         105.0   ,         102.0   ,               64.0   ,                          70.0   ,                  66.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              40   ,                1205   ,         51   ,                        9   ,                       3003   ,                      372   ,                 106.0   ,         1.200   ,            0.850   ,               49.5   ,                  8835   ,
2024-07-24 08:12:25 ,        1279.0   ,           1748.0   ,         105.0   ,         102.0   ,               64.0   ,                          75.0   ,                  66.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              40   ,                1195   ,         34   ,                        6   ,                       3032   ,                      372   ,                  97.0   ,         0.725   ,            0.850   ,               50.5   ,                  8897   ,
2024-07-24 08:12:26 ,        1460.0   ,           1750.0   ,         105.0   ,         102.0   ,               65.0   ,                          73.0   ,                  64.0   ,                   55.0   ,                     0.0   ,                     0.0   ,              40   ,                1193   ,         44   ,                        8   ,                       3041   ,                      436   ,                 120.0   ,         0.725   ,            0.850   ,               51.1   ,                  8958   ,
2024-07-24 08:12:27 ,        1497.0   ,           1744.0   ,         105.0   ,         102.0   ,               65.0   ,                          71.0   ,                  66.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              39   ,                1186   ,         56   ,                        9   ,                       3041   ,                      436   ,                 115.0   ,         1.200   ,            0.850   ,               50.8   ,                  8951   ,
2024-07-24 08:12:28 ,        1303.0   ,           1744.0   ,         105.0   ,         102.0   ,               64.0   ,                          71.0   ,                  64.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              40   ,                1188   ,         39   ,                        9   ,                       3045   ,                      436   ,                  86.0   ,         1.200   ,            0.850   ,               50.6   ,                  8948   ,
2024-07-24 08:12:29 ,        1318.0   ,           1748.0   ,         105.0   ,         102.0   ,               64.0   ,                          72.0   ,                  66.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              39   ,                1179   ,         33   ,                        7   ,                       3044   ,                      436   ,                  98.0   ,         0.725   ,            0.850   ,               50.4   ,                  8947   ,
2024-07-24 08:12:30 ,        1691.0   ,           1748.0   ,         105.0   ,         102.0   ,               64.0   ,                          72.0   ,                  64.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              38   ,                1158   ,         61   ,                       13   ,                       3041   ,                      372   ,                 153.0   ,         0.725   ,            0.850   ,               50.5   ,                  8942   ,
2024-07-24 08:12:31 ,        1189.0   ,           1748.0   ,         105.0   ,         102.0   ,               64.0   ,                          71.0   ,                  64.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              38   ,                1141   ,         26   ,                        6   ,                       3042   ,                      372   ,                  83.0   ,         1.200   ,            0.850   ,               50.4   ,                  8877   ,
2024-07-24 08:12:32 ,        1623.0   ,           1750.0   ,         105.0   ,         102.0   ,               64.0   ,                          72.0   ,                  64.0   ,                   54.0   ,                     0.0   ,                     0.0   ,              37   ,                1121   ,         42   ,                        8   ,                       3041   ,                      372   ,                 109.0   ,         0.725   ,            0.850   ,               51.0   ,                  8875   ,
2024-07-24 08:12:33 ,        1440.0   ,           1744.0   ,         105.0   ,         102.0   ,               63.0   ,                          69.0   ,                  64.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              36   ,                1094   ,         51   ,                        9   ,                       3042   ,                      372   ,                 109.0   ,         1.200   ,            0.850   ,               50.9   ,                  8863   ,
2024-07-24 08:12:34 ,        1212.0   ,           1744.0   ,         105.0   ,         102.0   ,               64.0   ,                          71.0   ,                  64.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              36   ,                1073   ,         32   ,                        8   ,                       3039   ,                      372   ,                  84.0   ,         1.200   ,            0.850   ,               51.0   ,                  8859   ,
2024-07-24 08:12:35 ,        1327.0   ,           1746.0   ,         105.0   ,         102.0   ,               63.0   ,                          70.0   ,                  66.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              35   ,                1054   ,         35   ,                        8   ,                       3042   ,                      372   ,                 101.0   ,         0.725   ,            0.850   ,               50.8   ,                  8845   ,
2024-07-24 08:12:36 ,        1416.0   ,           1744.0   ,         105.0   ,         102.0   ,               63.0   ,                          69.0   ,                  64.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              34   ,                1026   ,         49   ,                        9   ,                       3043   ,                      372   ,                 104.0   ,         1.200   ,            0.850   ,               50.5   ,                  8841   ,
2024-07-24 08:12:37 ,        1213.0   ,           1746.0   ,         105.0   ,         102.0   ,               63.0   ,                          72.0   ,                  64.0   ,                   55.0   ,                     0.0   ,                     0.0   ,              33   ,                1006   ,         28   ,                        6   ,                       3043   ,                      372   ,                  88.0   ,         0.725   ,            0.850   ,               53.1   ,                  8895   ,
2024-07-24 08:12:38 ,        1585.0   ,           1746.0   ,         105.0   ,         102.0   ,               64.0   ,                          70.0   ,                  66.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              33   ,                 982   ,         62   ,                       14   ,                       3048   ,                      372   ,                 130.0   ,         1.200   ,            0.850   ,               52.9   ,                  8901   ,
2024-07-24 08:12:39 ,        1545.0   ,           1746.0   ,         105.0   ,         102.0   ,               64.0   ,                          71.0   ,                  66.0   ,                   55.0   ,                     0.0   ,                     0.0   ,              32   ,                 976   ,         59   ,                       11   ,                       3051   ,                      372   ,                 130.0   ,         1.200   ,            0.850   ,               52.5   ,                  8894   ,
2024-07-24 08:12:40 ,        1608.0   ,           1750.0   ,         105.0   ,         102.0   ,               64.0   ,                          74.0   ,                  66.0   ,                   54.0   ,                     0.0   ,                     0.0   ,              32   ,                 975   ,         53   ,                       12   ,                       3052   ,                      372   ,                 141.0   ,         0.725   ,            0.850   ,               52.3   ,                  8891   ,
2024-07-24 08:12:41 ,        1553.0   ,           1746.0   ,         105.0   ,         102.0   ,               64.0   ,                          71.0   ,                  64.0   ,                   55.0   ,                     0.0   ,                     0.0   ,              32   ,                 978   ,         61   ,                       13   ,                       3052   ,                      372   ,                 131.0   ,         1.200   ,            0.850   ,               52.0   ,                  8885   ,
2024-07-24 08:12:42 ,        1350.0   ,           1748.0   ,         105.0   ,         102.0   ,               64.0   ,                          72.0   ,                  64.0   ,                   55.0   ,                     0.0   ,                     0.0   ,              32   ,                 974   ,         38   ,                        8   ,                       3052   ,                      372   ,                 103.0   ,         0.725   ,            0.850   ,               51.8   ,                  8876   ,
2024-07-24 08:12:43 ,        1477.0   ,           1750.0   ,         105.0   ,         102.0   ,               63.0   ,                          72.0   ,                  64.0   ,                   54.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         46   ,                       10   ,                       3052   ,                      372   ,                 119.0   ,         0.725   ,            0.850   ,               51.4   ,                  8876   ,
2024-07-24 08:12:44 ,        1549.0   ,           1746.0   ,         105.0   ,         102.0   ,               63.0   ,                          69.0   ,                  64.0   ,                   55.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         60   ,                       11   ,                       3052   ,                      372   ,                 121.0   ,         1.200   ,            0.850   ,               51.1   ,                  8856   ,
2024-07-24 08:12:45 ,        1412.0   ,           1744.0   ,         105.0   ,         102.0   ,               63.0   ,                          69.0   ,                  64.0   ,                   55.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         48   ,                       10   ,                       3051   ,                      436   ,                 103.0   ,         1.200   ,            0.850   ,               51.6   ,                  8918   ,
2024-07-24 08:12:46 ,        1193.0   ,           1746.0   ,         105.0   ,         102.0   ,               64.0   ,                          69.0   ,                  66.0   ,                   55.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         27   ,                        6   ,                       3047   ,                      372   ,                  84.0   ,         0.725   ,            0.850   ,               52.1   ,                  8917   ,
2024-07-24 08:12:47 ,        1614.0   ,           1748.0   ,         105.0   ,         102.0   ,               63.0   ,                          72.0   ,                  64.0   ,                   55.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         56   ,                       12   ,                       3050   ,                      372   ,                 136.0   ,         0.725   ,            0.850   ,               51.9   ,                  8918   ,
2024-07-24 08:12:48 ,        1722.0   ,           1750.0   ,         105.0   ,         102.0   ,               65.0   ,                          74.0   ,                  66.0   ,                   55.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         63   ,                       15   ,                       3052   ,                      372   ,                 157.0   ,         0.725   ,            0.850   ,               51.6   ,                  8910   ,
2024-07-24 08:12:49 ,        1603.0   ,           1746.0   ,         105.0   ,         102.0   ,               64.0   ,                          73.0   ,                  66.0   ,                   55.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         65   ,                       15   ,                       3052   ,                      372   ,                 133.0   ,         1.200   ,            0.850   ,               51.4   ,                  8911   ,
2024-07-24 08:12:50 ,        1352.0   ,           1744.0   ,         105.0   ,         102.0   ,               64.0   ,                          71.0   ,                  64.0   ,                   55.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         44   ,                       10   ,                       3053   ,                      372   ,                  94.0   ,         1.200   ,            0.850   ,               51.1   ,                  8913   ,
2024-07-24 08:12:51 ,        1335.0   ,           1750.0   ,         105.0   ,         102.0   ,               64.0   ,                          73.0   ,                  66.0   ,                   55.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         36   ,                        8   ,                       3053   ,                      372   ,                 105.0   ,         0.725   ,            0.850   ,               51.0   ,                  8900   ,
2024-07-24 08:12:52 ,        1472.0   ,           1750.0   ,         105.0   ,         102.0   ,               65.0   ,                          74.0   ,                  64.0   ,                   54.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         46   ,                       10   ,                       3053   ,                      372   ,                 120.0   ,         0.725   ,            0.850   ,               50.8   ,                  8903   ,
2024-07-24 08:12:53 ,        1421.0   ,           1744.0   ,         105.0   ,         102.0   ,               65.0   ,                          71.0   ,                  66.0   ,                   55.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         49   ,                       10   ,                       3053   ,                      372   ,                 107.0   ,         1.200   ,            0.850   ,               50.5   ,                  8901   ,
2024-07-24 08:12:54 ,        1518.0   ,           1746.0   ,         105.0   ,         102.0   ,               64.0   ,                          71.0   ,                  64.0   ,                   55.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         58   ,                       11   ,                       3053   ,                      372   ,                 123.0   ,         1.200   ,            0.850   ,               51.1   ,                  8967   ,
2024-07-24 08:12:55 ,        1501.0   ,           1744.0   ,         105.0   ,         102.0   ,               65.0   ,                          71.0   ,                  66.0   ,                   56.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         55   ,                       10   ,                       3049   ,                      372   ,                 114.0   ,         1.200   ,            0.850   ,               51.0   ,                  8966   ,
2024-07-24 08:12:56 ,        1703.0   ,           1750.0   ,         105.0   ,         102.0   ,               65.0   ,                          72.0   ,                  64.0   ,                   55.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         62   ,                       11   ,                       3039   ,                      435   ,                 139.0   ,         0.725   ,            0.850   ,               52.4   ,                  8962   ,
2024-07-24 08:12:57 ,        1329.0   ,           1744.0   ,         105.0   ,         102.0   ,               65.0   ,                          70.0   ,                  64.0   ,                   56.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         42   ,                        7   ,                       3037   ,                      371   ,                  90.0   ,         1.200   ,            0.850   ,               52.3   ,                  8948   ,
2024-07-24 08:12:58 ,        1116.0   ,           1744.0   ,         105.0   ,         102.0   ,               65.0   ,                          69.0   ,                  66.0   ,                   56.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         20   ,                        4   ,                       3037   ,                      371   ,                  74.0   ,         1.200   ,            0.850   ,               52.8   ,                  9012   ,
2024-07-24 08:12:59 ,        1540.0   ,           1746.0   ,         105.0   ,         102.0   ,               65.0   ,                          70.0   ,                  64.0   ,                   55.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         55   ,                       12   ,                       3033   ,                      371   ,                 124.0   ,         1.200   ,            0.850   ,               53.4   ,                  9077   ,
2024-07-24 08:13:00 ,         276.0   ,           1746.0   ,         105.0   ,         102.0   ,               64.0   ,                          68.0   ,                  64.0   ,                   56.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         13   ,                        4   ,                       3039   ,                      371   ,                  61.0   ,         0.725   ,            0.850   ,               53.3   ,                  9042   ,
2024-07-24 08:13:01 ,        1530.0   ,           1750.0   ,         105.0   ,         102.0   ,               64.0   ,                          72.0   ,                  66.0   ,                   55.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         49   ,                       11   ,                       3040   ,                      371   ,                 123.0   ,         0.725   ,            0.850   ,               53.1   ,                  9028   ,
2024-07-24 08:13:02 ,        1485.0   ,           1750.0   ,         105.0   ,         102.0   ,               66.0   ,                          73.0   ,                  64.0   ,                   55.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         44   ,                       10   ,                       3039   ,                      435   ,                 116.0   ,         0.725   ,            0.850   ,               53.8   ,                  9053   ,
2024-07-24 08:13:03 ,        1558.0   ,           1746.0   ,         105.0   ,         102.0   ,               66.0   ,                          74.0   ,                  64.0   ,                   56.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         61   ,                       11   ,                       3040   ,                      435   ,                 127.0   ,         1.200   ,            0.850   ,               53.4   ,                  8948   ,
2024-07-24 08:13:04 ,        1334.0   ,           1746.0   ,         105.0   ,         102.0   ,               64.0   ,                          68.0   ,                  64.0   ,                   55.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         32   ,                        9   ,                       3040   ,                      435   ,                  96.0   ,         0.725   ,            0.850   ,               53.0   ,                  8943   ,
2024-07-24 08:13:05 ,        1362.0   ,           1744.0   ,         105.0   ,         102.0   ,               66.0   ,                          72.0   ,                  66.0   ,                   56.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         44   ,                        9   ,                       3040   ,                      435   ,                  96.0   ,         1.200   ,            0.850   ,               52.4   ,                  8937   ,
2024-07-24 08:13:06 ,        1208.0   ,           1744.0   ,         105.0   ,         102.0   ,               66.0   ,                          72.0   ,                  66.0   ,                   56.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         29   ,                        8   ,                       3046   ,                      435   ,                  75.0   ,         1.200   ,            0.850   ,               52.1   ,                  8993   ,
2024-07-24 08:13:07 ,        1080.0   ,           1744.0   ,         105.0   ,         102.0   ,               66.0   ,                          70.0   ,                  66.0   ,                   56.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         19   ,                        4   ,                       3038   ,                      371   ,                  70.0   ,         1.200   ,            0.850   ,               54.1   ,                  8991   ,
2024-07-24 08:13:08 ,        1348.0   ,           1750.0   ,         105.0   ,         102.0   ,               66.0   ,                          72.0   ,                  66.0   ,                   54.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         36   ,                        8   ,                       3039   ,                      371   ,                 100.0   ,         0.725   ,            0.850   ,               53.4   ,                  8962   ,
2024-07-24 08:13:09 ,        1393.0   ,           1748.0   ,         105.0   ,         102.0   ,               66.0   ,                          73.0   ,                  66.0   ,                   54.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         40   ,                       12   ,                       3038   ,                      371   ,                 111.0   ,         0.725   ,            0.850   ,               52.6   ,                  8949   ,
2024-07-24 08:13:10 ,        1450.0   ,           1750.0   ,         105.0   ,         102.0   ,               67.0   ,                          75.0   ,                  66.0   ,                   56.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         44   ,                       10   ,                       3038   ,                      371   ,                 119.0   ,         0.725   ,            0.850   ,               51.9   ,                  8949   ,
2024-07-24 08:13:11 ,        1540.0   ,           1750.0   ,         105.0   ,         102.0   ,               67.0   ,                          75.0   ,                  66.0   ,                   56.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         51   ,                       12   ,                       3037   ,                      371   ,                 127.0   ,         0.725   ,            0.850   ,               51.9   ,                  9074   ,
2024-07-24 08:13:12 ,        1142.0   ,           1744.0   ,         105.0   ,         102.0   ,               67.0   ,                          73.0   ,                  66.0   ,                   56.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         23   ,                        5   ,                       3038   ,                      371   ,                  80.0   ,         1.200   ,            0.850   ,               51.4   ,                  9002   ,
2024-07-24 08:13:13 ,        1524.0   ,           1744.0   ,         105.0   ,         102.0   ,               67.0   ,                          75.0   ,                  66.0   ,                   56.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         57   ,                        9   ,                       3102   ,                      371   ,                 120.0   ,         1.200   ,            0.850   ,               53.9   ,                  9055   ,
2024-07-24 08:13:14 ,        1510.0   ,           1750.0   ,         105.0   ,         102.0   ,               68.0   ,                          77.0   ,                  66.0   ,                   55.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         47   ,                       10   ,                       3102   ,                      371   ,                 126.0   ,         0.725   ,            0.850   ,               53.1   ,                  9024   ,
2024-07-24 08:13:15 ,        1307.0   ,           1748.0   ,         105.0   ,         102.0   ,               68.0   ,                          78.0   ,                  66.0   ,                   57.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         35   ,                        8   ,                       3103   ,                      371   ,                 102.0   ,         0.725   ,            0.850   ,               52.5   ,                  9024   ,
2024-07-24 08:13:16 ,        1602.0   ,           1746.0   ,         105.0   ,         102.0   ,               68.0   ,                          76.0   ,                  66.0   ,                   57.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         63   ,                       10   ,                       3104   ,                      371   ,                 127.0   ,         1.200   ,            0.850   ,               51.8   ,                  8966   ,
2024-07-24 08:13:17 ,        1642.0   ,           1746.0   ,         105.0   ,         102.0   ,               68.0   ,                          77.0   ,                  66.0   ,                   57.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         68   ,                       12   ,                       3104   ,                      371   ,                 138.0   ,         1.200   ,            0.850   ,               51.0   ,                  8966   ,
2024-07-24 08:13:18 ,        1525.0   ,           1744.0   ,         105.0   ,         102.0   ,               68.0   ,                          76.0   ,                  66.0   ,                   57.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         54   ,                        8   ,                       3104   ,                      435   ,                 113.0   ,         1.200   ,            0.850   ,               53.0   ,                  9100   ,
2024-07-24 08:13:19 ,        1471.0   ,           1744.0   ,         105.0   ,         102.0   ,               68.0   ,                          74.0   ,                  66.0   ,                   57.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         54   ,                        8   ,                       3100   ,                      371   ,                 120.0   ,         1.200   ,            0.850   ,               53.1   ,                  9163   ,
2024-07-24 08:13:20 ,        1892.0   ,           1750.0   ,         105.0   ,         102.0   ,               66.0   ,                          74.0   ,                  64.0   ,                   55.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         71   ,                       14   ,                       2715   ,                      435   ,                 165.0   ,         0.725   ,            0.850   ,               59.5   ,                  8613   ,
2024-07-24 08:13:21 ,        1449.0   ,           1750.0   ,         105.0   ,         102.0   ,               68.0   ,                          79.0   ,                  66.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              32   ,                 977   ,         44   ,                       11   ,                       2717   ,                      435   ,                 125.0   ,         0.725   ,            0.850   ,               58.3   ,                  8682   ,
2024-07-24 08:13:22 ,          47.0   ,           1748.0   ,         105.0   ,         102.0   ,               67.0   ,                          67.0   ,                  66.0   ,                   57.0   ,                     0.0   ,                     0.0   ,              27   ,                 814   ,          0   ,                        1   ,                       2717   ,                      435   ,                  37.0   ,         0.725   ,            0.850   ,               56.8   ,                  8679   ,
2024-07-24 08:13:23 ,          25.0   ,           1748.0   ,         105.0   ,         102.0   ,               65.0   ,                          65.0   ,                  64.0   ,                   57.0   ,                     0.0   ,                     0.0   ,              31   ,                 935   ,          0   ,                        0   ,                       2717   ,                      435   ,                  36.0   ,         0.725   ,            0.850   ,               55.3   ,                  8578   ,
2024-07-24 08:13:24 ,        1592.0   ,           1746.0   ,         105.0   ,         102.0   ,               68.0   ,                          78.0   ,                  66.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              33   ,                1009   ,         65   ,                       11   ,                       2717   ,                      435   ,                 146.0   ,         1.200   ,            0.850   ,               54.0   ,                  8578   ,
2024-07-24 08:13:25 ,        1332.0   ,           1744.0   ,         105.0   ,         102.0   ,               68.0   ,                          75.0   ,                  66.0   ,                   57.0   ,                     0.0   ,                     0.0   ,              35   ,                1044   ,         42   ,                        8   ,                       2717   ,                      435   ,                  98.0   ,         1.200   ,            0.850   ,               53.0   ,                  8579   ,
2024-07-24 08:13:26 ,        1162.0   ,           1744.0   ,         105.0   ,         102.0   ,               68.0   ,                          78.0   ,                  66.0   ,                   57.0   ,                     0.0   ,                     0.0   ,              36   ,                1080   ,         25   ,                        6   ,                       2717   ,                      435   ,                  86.0   ,         1.200   ,            0.850   ,               52.0   ,                  8571   ,
2024-07-24 08:13:27 ,        1526.0   ,           1750.0   ,         105.0   ,         102.0   ,               68.0   ,                          79.0   ,                  66.0   ,                   55.0   ,                     0.0   ,                     0.0   ,              38   ,                1137   ,         48   ,                       13   ,                       2717   ,                      435   ,                 135.0   ,         0.725   ,            0.850   ,               51.1   ,                  8507   ,
2024-07-24 08:13:28 ,        1411.0   ,           1750.0   ,         105.0   ,         102.0   ,               68.0   ,                          79.0   ,                  66.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              40   ,                1188   ,         42   ,                       10   ,                       2717   ,                      435   ,                 120.0   ,         0.725   ,            0.850   ,               50.4   ,                  8506   ,
2024-07-24 08:13:29 ,        1360.0   ,           1744.0   ,         105.0   ,         102.0   ,               68.0   ,                          77.0   ,                  66.0   ,                   58.0   ,                     0.0   ,                     0.0   ,              41   ,                1247   ,         44   ,                        9   ,                       2717   ,                      435   ,                 103.0   ,         1.200   ,            0.850   ,               49.6   ,                  8508   ,
2024-07-24 08:13:30 ,        1274.0   ,           1748.0   ,         105.0   ,         102.0   ,               68.0   ,                          80.0   ,                  66.0   ,                   58.0   ,                     0.0   ,                     0.0   ,              42   ,                1269   ,         32   ,                        8   ,                       2717   ,                      435   ,                 102.0   ,         0.725   ,            0.850   ,               48.9   ,                  8506   ,
2024-07-24 08:13:31 ,        1436.0   ,           1750.0   ,         105.0   ,         102.0   ,               68.0   ,                          79.0   ,                  66.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              42   ,                1268   ,         44   ,                       11   ,                       2717   ,                      435   ,                 123.0   ,         0.725   ,            0.850   ,               48.5   ,                  8497   ,
2024-07-24 08:13:32 ,        1657.0   ,           1750.0   ,         105.0   ,         102.0   ,               68.0   ,                          79.0   ,                  66.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              42   ,                1268   ,         60   ,                       16   ,                       2717   ,                      435   ,                 154.0   ,         0.725   ,            0.850   ,               48.4   ,                  8500   ,
2024-07-24 08:13:33 ,        1203.0   ,           1744.0   ,         105.0   ,         102.0   ,               68.0   ,                          75.0   ,                  66.0   ,                   58.0   ,                     0.0   ,                     0.0   ,              42   ,                1250   ,         30   ,                        6   ,                       2717   ,                      435   ,                  84.0   ,         1.200   ,            0.850   ,               48.8   ,                  8500   ,
2024-07-24 08:13:34 ,        1345.0   ,           1744.0   ,         105.0   ,         102.0   ,               67.0   ,                          73.0   ,                  66.0   ,                   58.0   ,                     0.0   ,                     0.0   ,              41   ,                1237   ,         42   ,                        7   ,                       2717   ,                      435   ,                 101.0   ,         1.200   ,            0.850   ,               48.4   ,                  8509   ,
2024-07-24 08:13:35 ,        1181.0   ,           1748.0   ,         105.0   ,         102.0   ,               67.0   ,                          77.0   ,                  66.0   ,                   58.0   ,                     0.0   ,                     0.0   ,              41   ,                1221   ,         26   ,                        5   ,                       2717   ,                      435   ,                  87.0   ,         0.725   ,            0.850   ,               47.9   ,                  8507   ,
2024-07-24 08:13:36 ,        1624.0   ,           1746.0   ,         105.0   ,         102.0   ,               67.0   ,                          76.0   ,                  66.0   ,                   57.0   ,                     0.0   ,                     0.0   ,              40   ,                1213   ,         61   ,                       13   ,                       2717   ,                      435   ,                 152.0   ,         0.725   ,            0.850   ,               47.4   ,                  8509   ,
2024-07-24 08:13:37 ,          45.0   ,           1748.0   ,         105.0   ,         102.0   ,               63.0   ,                          63.0   ,                  64.0   ,                   58.0   ,                     0.0   ,                     0.0   ,              40   ,                1195   ,          0   ,                        1   ,                       2717   ,                      435   ,                  37.0   ,         0.725   ,            0.850   ,               46.9   ,                  8506   ,
2024-07-24 08:13:38 ,          20.0   ,           1748.0   ,         105.0   ,         102.0   ,               63.0   ,                          63.0   ,                  64.0   ,                   57.0   ,                     0.0   ,                     0.0   ,              39   ,                1182   ,          0   ,                        0   ,                       2717   ,                      435   ,                  36.0   ,         1.200   ,            0.850   ,               46.4   ,                  8506   ,
2024-07-24 08:13:39 ,          39.0   ,           1746.0   ,         105.0   ,         102.0   ,               62.0   ,                          62.0   ,                  64.0   ,                   57.0   ,                     0.0   ,                     0.0   ,              39   ,                1182   ,          2   ,                        1   ,                       2717   ,                      435   ,                  37.0   ,         0.725   ,            0.850   ,               46.1   ,                  8509   ,
2024-07-24 08:13:40 ,          66.0   ,           1746.0   ,         105.0   ,         102.0   ,               62.0   ,                          62.0   ,                  64.0   ,                   57.0   ,                     0.0   ,                     0.0   ,              39   ,                1176   ,          1   ,                        1   ,                       2717   ,                      435   ,                  38.0   ,         0.725   ,            0.850   ,               45.8   ,                  8509   ,
